file,source,group,len_src_chars,len_es_chars,pos_prop_ADJ,pos_prop_ADP,pos_prop_ADV,pos_prop_AUX,pos_prop_CCONJ,pos_prop_DET,pos_prop_INTJ,pos_prop_NOUN,pos_prop_NUM,pos_prop_PART,pos_prop_PRON,pos_prop_PROPN,pos_prop_PUNCT,pos_prop_SCONJ,pos_prop_SYM,pos_prop_VERB,pos_prop_X,entropy,perplexity,per_word_perplexity,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,first_order_coherence,second_order_coherence
/home/ubuntu/Analisis_Datos/data/healthlit_data_sources/Cochrane/train/pls/10.1002-14651858.CD011189.pub2-pls.txt,Cochrane,PLS,4000,2706,0.09219858156028368,0.13947990543735225,0.037825059101654845,0.028368794326241134,0.037825059101654845,0.1276595744680851,0.0,0.21513002364066194,0.009456264775413711,0.0,0.04018912529550828,0.09219858156028368,0.09929078014184398,0.014184397163120567,0.002364066193853428,0.06382978723404255,0.0,15.295905261288464,4394679.933417099,10389.314263397397,-14.734687500000007,21.230208333333334,20.90987938744531,25.797965879265092,18.760974409448814,18.267821522309713,68.69438976377953,10.6875,6.005249343832021,6.0,3.9298272224354984,23.8125,19.0,14.292562532660124,2.3333333333333335,2.0,1.4729999266469813,381.0,196.0,0.5144356955380578,2330.0,16.0,183.0,0.8865248226950354,5.508274231678487,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10384331116038432,0.058019216555801924,0.04286770140428677,0.0,0.0,0.0,0.026607538802660754,0.06208425720620843,0.05728011825572801,2.869763498040575,0.4406608709629386,0.4340300352423536,0.056654698681611826,0.44846677829821907,0.43787431504045216
/home/ubuntu/Analisis_Datos/data/healthlit_data_sources/Cochrane/train/pls/10.1002-14651858.CD013357.pub2-pls.txt,Cochrane,PLS,4301,2211,0.060526315789473685,0.16052631578947368,0.031578947368421054,0.03684210526315789,0.042105263157894736,0.14473684210526316,0.0,0.25526315789473686,0.002631578947368421,0.0,0.021052631578947368,0.031578947368421054,0.10263157894736842,0.013157894736842105,0.0,0.09736842105263158,0.0,14.12019637571522,1356198.8424612023,3568.9443222663217,6.621663734115373,17.983331378299123,19.151970030053917,22.93497556207234,15.227018572825024,14.47061583577712,59.39022482893451,8.333333333333334,5.3695014662756595,5.0,3.291971400930346,22.733333333333334,19.0,10.35030863737352,2.093841642228739,2.0,1.2048254244364882,341.0,151.0,0.44281524926686217,1871.0,15.0,175.0,0.8973684210526316,4.923684210526316,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15106286748077793,0.1248303934871099,0.0741745816372682,0.0,0.0,0.0,0.04477611940298507,0.054274084124830396,0.0407055630936228,2.9463571995483337,0.5482905816100017,0.426241338428695,0.07214858311752968,0.5585007859127862,0.4899202252809818
/home/ubuntu/Analisis_Datos/data/healthlit_data_sources/Cochrane/train/pls/10.1002-14651858.CD002947.pub2-pls.txt_accumulated_section10.txt,Cochrane,PLS,1907,825,0.10344827586206896,0.10344827586206896,0.020689655172413793,0.027586206896551724,0.04827586206896552,0.12413793103448276,0.0,0.23448275862068965,0.0,0.0,0.020689655172413793,0.013793103448275862,0.16551724137931034,0.041379310344827586,0.0,0.09655172413793103,0.0,5.481921788005911,240.3080850928279,1.657297138571227,-3.8093732782369045,18.800619834710748,18.243605946275583,21.950964187327827,15.161680440771349,15.825454545454544,59.00964187327824,7.833333333333333,5.628099173553719,5.0,3.54226483884417,20.166666666666668,15.0,11.275588183721897,2.2479338842975207,2.0,1.3439856338735419,121.0,81.0,0.6694214876033058,705.0,6.0,58.0,0.8344827586206897,4.862068965517241,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08727272727272728,0.03636363636363636,0.0,2.6301446422660426,0.5421313034437992,0.45834554940811145,0.03789021857069184,0.5337920844554901,0.4773421958088875
/home/ubuntu/Analisis_Datos/data/healthlit_data_sources/Trial Summaries/not_taken_texts/med/1827-MT_MED_9011_page8.txt,Trial Summaries,PLS,601,642,0.14655172413793102,0.09482758620689655,0.017241379310344827,0.008620689655172414,0.0,0.11206896551724138,0.0,0.15517241379310345,0.06896551724137931,0.0,0.02586206896551724,0.0603448275862069,0.1724137931034483,0.008620689655172414,0.05172413793103448,0.07758620689655173,0.0,2.6904402483455616,14.738162944239868,0.12705312882965403,11.097000000000008,16.481333333333335,18.458006810337128,22.680000000000003,14.025937499999998,14.937083333333327,57.741666666666674,7.4,5.489583333333333,5.0,3.208045847509387,19.2,13.0,10.514751542475931,2.0833333333333335,2.0,1.0671873729054748,96.0,53.0,0.5520833333333334,547.0,5.0,34.0,0.7068965517241379,4.7155172413793105,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2601246105919003,0.2601246105919003,0.2601246105919003,0.17445482866043613,0.0,0.0,0.056074766355140186,0.06542056074766354,0.07476635514018691,2.745829915231064,0.7121057965186415,0.4342415719364038,0.04773967669593754,0.5038565769791603,0.4148806929588318
/home/ubuntu/Analisis_Datos/data/healthlit_data_sources/Cochrane/test/pls/10.1002-14651858.CD013348.pub2-pls.txt_accumulated_section9.txt,Cochrane,PLS,2322,1257,0.10152284263959391,0.09644670050761421,0.06091370558375635,0.04568527918781726,0.050761421319796954,0.09137055837563451,0.0,0.22842639593908629,0.01015228426395939,0.0,0.025380710659898477,0.04568527918781726,0.14720812182741116,0.005076142131979695,0.0,0.09137055837563451,0.0,6.728054604462385,835.5202664905011,4.241219626855336,-50.31642857142853,30.711428571428574,28.677278017228545,35.84761904761905,29.315892857142863,20.630238095238095,93.78571428571429,21.75,6.315476190476191,7.0,3.8423391327858956,42.0,47.0,19.849433241279208,2.5357142857142856,2.0,1.4053166781855237,168.0,97.0,0.5773809523809523,1090.0,4.0,72.0,0.8477157360406091,5.532994923857868,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1431980906921241,0.11137629276054097,0.11137629276054097,0.11137629276054097,0.11137629276054097,0.0,0.05091487669053302,0.04295942720763723,0.07637231503579953,3.859984984984985,0.6618276895388937,0.4713963963963964,0.05144275403327582,0.6248194376627604,0.5808326900005341
/home/ubuntu/Analisis_Datos/data/healthlit_data_sources/Cochrane/train/pls/10.1002-14651858.CD009551.pub4-pls.txt_accumulated_section6.txt,Cochrane,PLS,2082,1246,0.11057692307692307,0.20673076923076922,0.019230769230769232,0.02403846153846154,0.019230769230769232,0.15384615384615385,0.0,0.2692307692307692,0.004807692307692308,0.0,0.014423076923076924,0.057692307692307696,0.08173076923076923,0.004807692307692308,0.0,0.03365384615384615,0.0,8.350036331077423,4230.334432946728,20.338146312243886,-16.964473684210503,25.065789473684216,24.957472866523972,30.568421052631578,23.27668421052632,15.513473684210524,75.36842105263158,14.2,5.457894736842105,5.0,3.5282045216815887,38.0,32.0,22.081666603768838,2.1894736842105265,2.0,1.378746469897511,190.0,99.0,0.5210526315789473,1055.0,5.0,99.0,0.9134615384615384,5.072115384615385,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056179775280898875,0.056179775280898875,0.0,0.0,0.0,0.0,0.024077046548956663,0.038523274478330656,0.0,2.935307617022713,0.2792046319032196,0.47536695291479136,0.0717634771211275,0.5126134157180786,0.5595623254776001
/home/ubuntu/Analisis_Datos/data/healthlit_data_sources/Cochrane/train/pls/10.1002-14651858.CD013390.pub2-pls.txt_accumulated_section6.txt,Cochrane,PLS,2071,1178,0.1111111111111111,0.10144927536231885,0.05314009661835749,0.043478260869565216,0.043478260869565216,0.14009661835748793,0.0,0.21256038647342995,0.0,0.0,0.04830917874396135,0.014492753623188406,0.12077294685990338,0.01932367149758454,0.0,0.09178743961352658,0.0,6.952096182443718,1045.338653718818,5.04994518704743,7.106387362637378,17.919862637362638,19.16045447334379,22.946153846153848,15.099505494505493,14.30197802197802,59.56318681318682,8.375,5.34065934065934,5.0,3.2078878752560773,22.75,19.5,10.638961415476606,2.087912087912088,2.0,1.135330243366323,182.0,100.0,0.5494505494505495,997.0,8.0,98.0,0.8792270531400966,4.816425120772947,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.057724957555178265,0.057724957555178265,0.0,0.0,0.0,0.03310696095076401,0.0,0.0,2.841063964630141,0.6129080919004689,0.4339815658198011,0.03912264149143789,0.5269110032490322,0.46166882415612537
/home/ubuntu/Analisis_Datos/data/healthlit_data_sources/Cochrane/train/pls/10.1002-14651858.CD009519.pub2-pls.txt,Cochrane,PLS,2341,1622,0.07746478873239436,0.19718309859154928,0.045774647887323945,0.028169014084507043,0.028169014084507043,0.16549295774647887,0.0,0.25704225352112675,0.0035211267605633804,0.0,0.02112676056338028,0.03169014084507042,0.08098591549295775,0.014084507042253521,0.0,0.04929577464788732,0.0,12.689741916879974,324403.02201307035,1142.2641620178533,-0.34144396551721456,21.41191091954023,21.968174718520544,26.383333333333333,19.046063218390806,13.458697318007665,65.19204980842912,10.625,5.130268199233717,4.0,3.3900750346164474,32.625,33.0,13.397177874462965,2.057471264367816,1.0,1.292681923633062,261.0,128.0,0.4904214559386973,1362.0,8.0,147.0,0.9190140845070423,4.795774647887324,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06288532675709001,0.06288532675709001,0.06288532675709001,0.06288532675709001,0.06288532675709001,0.0,0.018495684340320593,0.029593094944512947,0.0,3.190809624302986,0.5962278780753524,0.4087170043382606,0.0213220806184348,0.6060480007103511,0.6408071666955948
/home/ubuntu/Analisis_Datos/data/healthlit_data_sources/Cochrane/train/pls/10.1002-14651858.CD013600.pub4-pls.txt,Cochrane,PLS,4782,2699,0.0734341252699784,0.17926565874730022,0.0367170626349892,0.032397408207343416,0.03023758099352052,0.12526997840172785,0.0,0.24622030237580994,0.028077753779697623,0.0,0.047516198704103674,0.03455723542116631,0.08639308855291576,0.012958963282937365,0.0,0.06695464362850972,0.0,16.17219099368918,10555852.397368863,22798.81727293491,13.627611538461565,15.492388461538464,16.839691059469317,20.502153846153846,12.138317307692311,13.941346153846158,54.86115384615385,6.36,5.360576923076923,5.0,3.3049763838685737,16.64,14.0,11.97958263045921,2.0841346153846154,2.0,1.2109826831139145,416.0,178.0,0.42788461538461536,2277.0,25.0,226.0,0.8704103671706264,4.91792656587473,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07484253427195257,0.0,0.0,0.0,0.0,0.0,0.031122638014079287,0.03890329751759911,0.027788069655427936,2.528379168943149,0.5920806202764828,0.40892092993037626,0.07217352884877529,0.4205949346360285,0.38550798619247
/home/ubuntu/Analisis_Datos/data/healthlit_data_sources/Cochrane/train/pls/10.1002-14651858.CD013063.pub2-pls.txt_accumulated_section9.txt,Cochrane,PLS,2738,2029,0.07941176470588235,0.17941176470588235,0.029411764705882353,0.011764705882352941,0.04411764705882353,0.15588235294117647,0.0,0.24411764705882352,0.011764705882352941,0.0,0.026470588235294117,0.05,0.10294117647058823,0.0,0.0,0.06470588235294118,0.0,14.095879190449038,1323617.6508788664,3892.9930908201954,-5.0829166666666765,20.282500000000002,21.043213290922328,25.642076502732245,17.376366120218584,15.616393442622954,64.43306010928961,9.916666666666666,5.540983606557377,5.0,3.8409944515425214,25.416666666666668,24.5,15.370200244484636,2.2,2.0,1.4174555823266042,305.0,145.0,0.47540983606557374,1725.0,12.0,151.0,0.8941176470588236,5.073529411764706,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12715623459832429,0.12715623459832429,0.10251355347461803,0.10251355347461803,0.10251355347461803,0.10251355347461803,0.014785608674223755,0.04337111877772302,0.04435682602267127,2.7950041298570714,0.6811246943014949,0.4325033218415571,0.055431121084911765,0.47789947417649353,0.4672035574913025
/home/ubuntu/Analisis_Datos/data/healthlit_data_sources/Trial Summaries/not_taken_texts/med/978-MT_MED_9011_page3.txt,Trial Summaries,PLS,2561,1558,0.026755852842809364,0.18394648829431437,0.0033444816053511705,0.0,0.023411371237458192,0.24414715719063546,0.0,0.3076923076923077,0.043478260869565216,0.0033444816053511705,0.020066889632107024,0.07023411371237458,0.03678929765886288,0.0,0.0,0.03678929765886288,0.0,13.56288211839493,776756.4401694102,2597.8476259846493,5.240870646766183,23.624776119402984,23.594237795773573,29.3592039800995,22.695870646766167,10.743283582089546,74.14427860696517,13.166666666666666,4.626865671641791,3.0,3.48701566324088,44.666666666666664,19.0,63.85051987955062,1.8470149253731343,1.0,1.3025915786127114,268.0,66.0,0.2462686567164179,1271.0,6.0,146.0,0.8528428093645485,4.250836120401337,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6123234916559692,0.5982028241335045,0.5982028241335045,0.5474967907573812,0.48459563543003853,0.48459563543003853,0.10269576379974327,0.15019255455712452,0.18485237483953787,3.28466201218254,2.8036530469118928,0.38201922240823843,0.18027838166172724,0.49867669939994813,0.4176078736782074
/home/ubuntu/Analisis_Datos/data/healthlit_data_sources/Cochrane/train/pls/10.1002-14651858.MR000039.pub2-pls.txt_section3.txt,Cochrane,PLS,1643,1275,0.1187214611872146,0.1141552511415525,0.0776255707762557,0.0639269406392694,0.0365296803652968,0.1187214611872146,0.0,0.1872146118721461,0.0,0.0,0.0547945205479452,0.0,0.0867579908675799,0.0593607305936073,0.0,0.0821917808219178,0.0,8.121039119532725,3364.5150625784095,15.363082477526984,-21.57499999999999,28.69,26.15791645894986,33.0,28.4859,14.7132,83.5,16.75,5.29,4.0,3.311480031647481,50.0,42.0,18.24828759089466,2.1,2.0,1.2649110640673518,200.0,92.0,0.46,1077.0,4.0,130.0,0.91324200913242,4.917808219178082,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3168627450980392,0.3168627450980392,0.3168627450980392,0.3168627450980392,0.3168627450980392,0.3168627450980392,0.02823529411764706,0.0,0.0,4.122813340943408,0.0822371026434261,0.39118955242428144,0.01364993558837198,0.7213990290959676,0.6946116983890533
